DATA | ugti0251_010 | 1 | 0 | 3 |   0.75100 |   1.57080 |   0.00000 |   0.00000
DATA | ugti0251_010 | 1 | 0 | 4 |   0.10783 |   0.78540 |   0.00000 |   0.00000
DATA | ugti0251_010 | 1 | 0 | 5 |   1.42500 |   1.57080 |   0.00000 |   0.00000
DATA | ugti0251_011 | 1 | 0 | 0 |   0.25000 |   0.00000 |   0.00000 |   0.00000
DATA | ugti0251_011 | 1 | 0 | 1 |   0.09300 |   1.57080 |   0.00000 |   0.00000
DATA | ugti0251_011 | 1 | 0 | 2 |   0.01400 |   3.14159 |   0.12500 |  -1.57080
DATA | ugti0251_011 | 1 | 0 | 3 |   0.78200 |   1.57080 |   0.00000 |   0.00000
DATA | ugti0251_011 | 1 | 0 | 4 |   0.19660 |   0.78540 |   0.00000 |   0.00000
DATA | ugti0251_011 | 1 | 0 | 5 |   1.91163 |   1.57080 |   0.00000 |   0.00000
#END_DATA
#-------------------------------------------------------------------------------
#CLASS STEP_DRILL
FORMAT LIBRF T STYPE SEQ DIAM HEI ANGLE RAD
#-------------------------------------------------------------------------------
#-------------------------------------------------------------------------------
DATA | ugti0304_016 | 1 | 1 | 0 |  0.50000 |  3.03508 |  0.00000 |  0.00000
DATA | ugti0304_017 | 1 | 1 | 0 |  0.50000 |  0.59060 |  0.00000 |  0.00000
DATA | ugti0304_017 | 1 | 1 | 1 |  0.56250 |  2.24769 |  0.00000 |  0.00000
DATA | ugti0304_020 | 1 | 1 | 0 |  0.25000 |  0.59060 |  0.00000 |  0.00000
DATA | ugti0304_020 | 1 | 1 | 1 |  0.50000 |  1.26164 |  0.00000 |  0.00000
DATA | ugti0304_023 | 1 | 1 | 0 |  0.25000 |  0.15750 |  0.00000 |  0.00000
DATA | ugti0304_023 | 1 | 1 | 1 |  0.53540 |  1.69474 |  0.00000 |  0.00000
DATA | ugti0304_024 | 1 | 1 | 0 |  0.50000 |  2.75590 |  0.00000 |  0.00000
DATA | ugti0304_024 | 1 | 1 | 1 |  1.29530 |  0.27918 |  0.00000 |  0.00000
DATA | ugti0304_025 | 1 | 1 | 0 |  0.62500 |  1.96850 |  0.00000 |  0.00000
DATA | ugti0304_025 | 1 | 1 | 1 |  0.89170 |  2.09389 |  0.00000 |  0.00000
#END_DATA
#-------------------------------------------------------------------------------
#CLASS TURN_FORM
FORMAT LIBRF T STYPE SEQ TP RADIUS ANGLE LENGTH
#-------------------------------------------------------------------------------
#-------------------------------------------------------------------------------
#END_DATA

